Image;Tag;Title Lent;Title Lent_link;Game Genre 1;Game Genre 3;Game Date;Game Genre 4
https://stopga.me/images/games/logos/13454/c170x119/qHqN7_3u8REmyHJCmlXL_g/worms_clan_wars.jpg;6.3;Worms: Clan Wars;https://stopgame.ru/game/worms_clan_wars;strategy;;15 августа 2013 г.;PC
https://stopga.me/images/games/logos/9880/c170x119/E-4atmAxYCaOp_eJBoqkSg/settlers_2_awakening_of_cultures_the.jpg;6.3;Settlers 2: Awakening of Cultures, The;https://stopgame.ru/game/settlers_2_awakening_of_cultures_the;add-on;strategy;28 августа 2008 г.;PC
https://stopga.me/images/games/logos/13369/c170x119/OHs9OJ-zgBTindiVik716g/halo_4_champions_bundle.jpg;6.3;Halo 4: Champions Bundle;https://stopgame.ru/game/halo_4_champions_bundle;action;add-on;20 августа 2013 г.;X360
https://stopga.me/images/games/logos/534/c170x119/qbhpbZ42d8orR2ozntAFNw/codename_eagle.jpg;6.3;Codename: Eagle;https://stopgame.ru/game/codename_eagle;action;;30 но€бр€ 1999 г.;PC
https://stopga.me/images/games/logos/1345/c170x119/NOrFegp6J6gdGLyympC3ag/harvest_of_souls.jpg;6.3;Shivers 2: Harvest of Souls;https://stopgame.ru/game/harvest_of_souls;adventure;logic;1997 г.;PC
https://stopga.me/images/games/logos/1507/c170x119/wzlVFgrgIDR_o60n_PArMw/imperium_galactica.jpg;6.3;Imperium Galactica;https://stopgame.ru/game/imperium_galactica;strategy;;31 марта 1997 г.;PC
https://stopga.me/images/games/logos/5935/c170x119/qkUM2uLbjaq6uUGtjqWmhA/new_york_race.jpg;6.3;New York Race;https://stopgame.ru/game/new_york_race;arcade;racing;декабрь 2001 г.;PC
https://stopga.me/images/games/logos/4573/c170x119/GaxkAqc5N08CefqRf28gRg/lula_3d.jpg;6.3;Lula 3D;https://stopgame.ru/game/lula_3d;adventure;for adults;10 феврал€ 2006 г.;PC
https://stopga.me/images/games/logos/5406/c170x119/bWYX53htqewLpuQ4J2puVw/neverend.jpg;6.3;Neverend;https://stopgame.ru/game/neverend;rpg;;20 окт€бр€ 2005 г.;PC
https://stopga.me/images/games/logos/6400/c170x119/BoEpIS6zOy5KIXTK_29RKg/lilo_and_stitch_trouble_in_paradise!.jpg;6.3;Lilo & Stitch: Trouble in Paradise!;https://stopgame.ru/game/lilo_and_stitch_trouble_in_paradise!;arcade;for kids;август 2002 г.;PC
https://stopga.me/images/games/logos/9296/c170x119/8_mEa48xrUwvfASKjU44Gw/lost_empire_immortals.jpg;6.3;Lost Empire: Immortals;https://stopgame.ru/game/lost_empire_immortals;strategy;;11 марта 2008 г.;PC
https://stopga.me/images/games/logos/10926/c170x119/BV93nL5dn9bFj00e3Qlnfw/fatale.jpg;6.3;Fatale;https://stopgame.ru/game/fatale;adventure;;5 окт€бр€ 2009 г.;Mac, PC
https://stopga.me/images/games/logos/12021/c170x119/UcN0KNQnff4awEFMR0BPvw/guitar_hero_warriors_of_rock.jpg;6.3;Guitar Hero: Warriors of Rock;https://stopgame.ru/game/guitar_hero_warriors_of_rock;arcade;;24 сент€бр€ 2010 г.;PS3, WII, X360
https://stopga.me/images/games/logos/12052/c170x119/oVBQVHTCEMPgwryIwBMixw/faerie_solitaire.jpg;6.3;Faerie Solitaire;https://stopgame.ru/game/faerie_solitaire;cards;;15 марта 2009 г.;PC
https://stopga.me/images/games/logos/13352/c170x119/Nd5-saRyHMAyj1UA74DNiA/rooks_keep.jpg;6.3;Rooks Keep;https://stopgame.ru/game/rooks_keep;action;logic;5 декабр€ 2014 г.;PC
https://stopga.me/images/games/logos/14475/c170x119/H8N_yEbdRY3NfAyDQXkapA/entwined.jpg;6.3;Entwined;https://stopgame.ru/game/entwined;arcade;;9 июн€ 2014 г.;PS3, PS4, PSV
https://stopga.me/images/games/logos/15122/c170x119/RnPXHotsvk2joqt6Ad2ImA/hero_generations.jpg;6.3;Hero Generations;https://stopgame.ru/game/hero_generations;strategy;;10 апрел€ 2015 г.;Mac, PC
https://stopga.me/images/games/logos/17566/c170x119/_-JZvGXxA2IssfhTn_zFPA/shin_megami_tensei_devil_survivor.jpg;6.3;Shin Megami Tensei: Devil Survivor;https://stopgame.ru/game/shin_megami_tensei_devil_survivor;rpg;;15 €нвар€ 2009 г.;NDS
https://stopga.me/images/games/2019/08/09/c170x119/E1XZ_-IHG_cR0g_v10xAMw/bYnDSAJt.jpg;6.3;Codex Temondera: Lost Vision;https://stopgame.ru/game/codex_temondera_lost_vision;rpg;;30 июл€ 2019 г.;PC
https://stopga.me/images/games/logos/13874/c170x119/pG0tHwFoqknHV62wFHfpaA/assassin_s_creed_liberation_hd.jpg;6.3;Assassin's Creed: Liberation HD;https://stopgame.ru/game/assassin_s_creed_liberation_hd;action;;13 но€бр€ 2013 г.;PC, PS3, X360
https://stopga.me/images/games/logos/13560/c170x119/P5ihC_yw6nCN11Ju_-adcw/deadfall_adventures.jpg;6.3;Deadfall Adventures;https://stopgame.ru/game/deadfall_adventures;action;;14 но€бр€ 2013 г.;PC, X360
https://stopga.me/images/games/logos/4457/c170x119/f9wc5ADC4Q_V-Wu9bNzm1Q/codename_panzers_phase_one.jpg;6.3;Codename Panzers, Phase One;https://stopgame.ru/game/codename_panzers_phase_one;strategy;;1 окт€бр€ 2004 г.;PC
https://stopga.me/images/games/logos/12494/c170x119/fL7RqHnnaEF8x10Kz32ZxQ/ultimate_marvel_vs_capcom_3.jpg;6.3;Ultimate Marvel vs. Capcom 3;https://stopgame.ru/game/ultimate_marvel_vs_capcom_3;arcade;;15 но€бр€ 2011 г.;PC, PS3, PS4, PSV, X360, XONE
https://stopga.me/images/games/logos/17298/c170x119/iN4PB4n1YFGx6vrKn9XBrw/redeemer.jpg;6.3;Redeemer;https://stopgame.ru/game/redeemer;action;;1 августа 2017 г.;NSW, PC, PS4, XONE
https://stopga.me/images/games/logos/18183/c170x119/8slxXKC4rh5QA5tj_Kzx3A/elder_scrolls_5_skyrim_vr.jpg;6.3;Elder Scrolls 5: Skyrim VR, The;https://stopgame.ru/game/elder_scrolls_5_skyrim_vr;rpg;;17 но€бр€ 2017 г.;PC, PS4
https://stopga.me/images/games/logos/1947/c170x119/v1m6Qo9qRKx6gbten79ujA/mobile_forces.jpg;6.3;Mobile Forces;https://stopgame.ru/game/mobile_forces;action;racing;31 ма€ 2002 г.;PC
https://stopga.me/images/games/logos/4913/c170x119/drZDNSMWeEVUSkGhI9s_Gg/emergency_3_mission_life.jpg;6.3;Emergency 3 - Mission: Life;https://stopgame.ru/game/emergency_3_mission_life;strategy;;18 марта 2005 г.;PC
https://stopga.me/images/games/logos/8053/c170x119/dkw2IuC7855GvFjokIdxWQ/shadowrun.jpg;6.3;Shadowrun;https://stopgame.ru/game/shadowrun;action;;29 ма€ 2007 г.;PC
https://stopga.me/images/games/logos/9361/c170x119/B2mBLvkwpYmz9BdIFhWSIg/love.jpg;6.3;Love;https://stopgame.ru/game/love;adventure;online;26 марта 2010 г.;PC
https://stopga.me/images/games/logos/9587/c170x119/PXu8iWb_cBfDyIkB2nWh2w/tower_bloxx_deluxe.jpg;6.3;Tower Bloxx Deluxe;https://stopgame.ru/game/tower_bloxx_deluxe;arcade;logic;5 июн€ 2008 г.;PC, X360
https://stopga.me/images/games/logos/10938/c170x119/w1r17xIgGKExuJPlHV05zw/capsized.jpg;6.3;Capsized;https://stopgame.ru/game/capsized;arcade;;29 апрел€ 2011 г.;iOS, PC, X360
https://stopga.me/images/games/logos/11491/c170x119/2VeykRJPElVUv68Ne35SlQ/shrek_forever_after_the_game.jpg;6.3;Shrek Forever After: The Game;https://stopgame.ru/game/shrek_forever_after_the_game;arcade;for kids;18 ма€ 2010 г.;NDS, PC, PS3, WII, X360
https://stopga.me/images/games/logos/14640/c170x119/4qB-d4nDcjOw5K-ybMTXZQ/sword_art_online_infinity_moment.jpg;6.3;Sword Art Online: Infinity Moment;https://stopgame.ru/game/sword_art_online_infinity_moment;rpg;;14 марта 2014 г.;PSP
https://stopga.me/images/games/logos/9379/c170x119/sJaOd4aX2HbXXvYTC6-bUg/incredible_hulk_the.jpg;6.3;Incredible Hulk, The;https://stopgame.ru/game/incredible_hulk_the;arcade;;10 июн€ 2008 г.;PC
https://stopga.me/images/games/logos/15292/c170x119/9c4eTlydeisqyN0bodBPWw/act_of_aggression.jpg;6.3;Act Of Aggression;https://stopgame.ru/game/act_of_aggression;strategy;;2 сент€бр€ 2015 г.;PC
https://stopga.me/images/games/logos/18735/c170x119/cJJrCNt3339slZIR2epkdA/layers_of_fear_2.jpg;6.3;Layers of Fear 2;https://stopgame.ru/game/layers_of_fear_2;adventure;;28 ма€ 2019 г.;NSW, PC, PS4, XONE
https://stopga.me/images/games/logos/6141/c170x119/ffVP7rSC4BmDnVFqMWHy-Q/lord_of_the_rings_volume_two_the_two_towers_the.jpg;6.3;Lord of the Rings Volume Two: The Two Towers, The;https://stopgame.ru/game/lord_of_the_rings_volume_two_the_two_towers_the;rpg;;1991 г.;PC
https://stopga.me/images/games/logos/15530/c170x119/ZifGG61jhmw33oy-wc0vwQ/alekhine_s_gun.jpg;6.3;Alekhine's Gun;https://stopgame.ru/game/alekhine_s_gun;action;;1 марта 2016 г.;PC, PS4, X360, XONE
https://stopga.me/images/games/logos/12512/c170x119/E8cAb8A8SvKfITIRK3Ipww/of_orcs_and_men.jpg;6.3;Of Orcs and Men;https://stopgame.ru/game/of_orcs_and_men;rpg;;11 окт€бр€ 2012 г.;PC, PS3, X360
https://stopga.me/images/games/logos/12230/c170x119/nUdfoI03ngDEltzP7BUQ1Q/hydrophobia_prophecy.jpg;6.3;Hydrophobia Prophecy;https://stopgame.ru/game/hydrophobia_prophecy;action;;9 ма€ 2011 г.;PC, PS3
https://stopga.me/images/games/2019/06/07/c170x119/dERjxJptDOX855QkKP8S1Q/kXpEPQH.jpg;6.3;Sniper: Ghost Warrior Contracts;https://stopgame.ru/game/sniper_ghost_warrior_contracts;action;;22 но€бр€ 2019 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/5966/c170x119/Br-FFwFuUVaV1pZGza4Yyw/phantasy_star_online.jpg;6.3;Phantasy Star Online;https://stopgame.ru/game/phantasy_star_online;action;rpg;10 €нвар€ 2002 г.;PC
https://stopga.me/images/games/logos/8800/c170x119/iDzDjdSxxJLSxsf6PSbuoQ/cabal_online.jpg;6.3;Cabal Online;https://stopgame.ru/game/cabal_online;rpg;online;2004 г.;PC
https://stopga.me/images/games/logos/10821/c170x119/QXhYjmXZnxbr9NKoZwppsw/fort_zombie.jpg;6.3;Fort Zombie;https://stopgame.ru/game/fort_zombie;rpg;;30 окт€бр€ 2009 г.;PC
https://stopga.me/images/games/logos/5942/c170x119/xNKm4sxLyAOZthNcAXZkkg/ninja_gaiden.jpg;6.3;Ninja Gaiden;https://stopgame.ru/game/ninja_gaiden;action;;март 2004 г.;нет данных
https://stopga.me/images/games/logos/11755/c170x119/i7Ecl4jByMjDk4R1F3CfLQ/bloody_good_time.jpg;6.3;Bloody Good Time;https://stopgame.ru/game/bloody_good_time;action;;28 окт€бр€ 2010 г.;PC, X360
https://stopga.me/images/games/logos/11902/c170x119/-iQsgasdqsXNG8rSY_9fHA/faery_legends_of_avalon.jpg;6.3;Faery: Legends of Avalon;https://stopgame.ru/game/faery_legends_of_avalon;rpg;;10 но€бр€ 2010 г.;PC, PS3, X360
https://stopga.me/images/games/logos/18879/c170x119/c3m8ChdaEz8hTh-MRJ0YtQ/new_super_mario_bros_u.jpg;6.3;New Super Mario Bros. U Deluxe;https://stopgame.ru/game/new_super_mario_bros_u;arcade;;11 €нвар€ 2019 г.;NSW
https://stopga.me/images/games/2019/05/11/c170x119/iccleaTkmTO2dpsMWt3NAg/frA3bEcCm.jpg;6.3;John Wick Hex;https://stopgame.ru/game/john_wick_hex;action;strategy;8 окт€бр€ 2019 г.;Mac, PC, PS4
https://stopga.me/images/games/logos/1850/c170x119/315a5ITf5DuTK-6hM6QxcA/magic_the_gathering_battlegrounds.jpg;6.3;Magic: The Gathering - Battlegrounds;https://stopgame.ru/game/magic_the_gathering_battlegrounds;arcade;;18 но€бр€ 2003 г.;PC
https://stopga.me/images/games/logos/3371/c170x119/N6VEKxysjsu2HMVdZ2ENYw/9_prince_of_amber.jpg;6.3;9 Prince of Amber;https://stopgame.ru/game/9_prince_of_amber;adventure;;июль 1998 г.;PC
https://stopga.me/images/games/logos/3001/c170x119/F4lHxAZBGOyHsTymg1PfQg/total_carnage.jpg;6.3;Total Carnage;https://stopgame.ru/game/total_carnage;arcade;;1995 г.;PC
https://stopga.me/images/games/logos/4704/c170x119/98NkQxVaQxyirZQpxrDEFQ/full_spectrum_warrior.jpg;6.3;Full Spectrum Warrior;https://stopgame.ru/game/full_spectrum_warrior;strategy;;1 июн€ 2004 г.;PC, PS2, XBOX
https://stopga.me/images/games/logos/644/c170x119/IaaFHGg5_r0xPIDtRbixLg/curse_the_eye_of_isis.jpg;6.3;Curse: The Eye of Isis;https://stopgame.ru/game/curse_the_eye_of_isis;action;;20 окт€бр€ 2003 г.;PC
https://stopga.me/images/games/logos/6303/c170x119/FtmVKE3LGl_sH23htiHrtg/gene_troopers.jpg;6.3;Gene Troopers;https://stopgame.ru/game/gene_troopers;action;;12 сент€бр€ 2005 г.;PC
https://stopga.me/images/games/logos/6942/c170x119/_fV9jMOsnqbX2svGRPKcaQ/bodycount.jpg;6.3;Bodycount (2011);https://stopgame.ru/game/bodycount;action;;30 августа 2011 г.;PS3, X360
https://stopga.me/images/games/logos/8627/c170x119/4PCOQ5diBA5BMih7jNlO-A/uefa_champions_league_2006-2007.jpg;6.3;UEFA Champions League 2006-2007;https://stopgame.ru/game/uefa_champions_league_2006-2007;sport;;23 марта 2007 г.;PC
https://stopga.me/images/games/logos/10227/c170x119/mtMF8DSq46kl4tWhKBAnQA/smeshariki_parallelnye_miry.jpg;6.3;—мешарики. ѕараллельные миры;https://stopgame.ru/game/smeshariki_parallelnye_miry;adventure;for kids;22 €нвар€ 2009 г.;PC
https://stopga.me/images/games/logos/13473/c170x119/WSbxxtzLBq1dkwdkb3hvrQ/asphalt_6_adrenaline.jpg;6.3;Asphalt 6: Adrenaline;https://stopgame.ru/game/asphalt_6_adrenaline;arcade;racing;17 декабр€ 2010 г.;Android, iOS
https://stopga.me/images/games/logos/13507/c170x119/KG6U4zi-Oc10bl2d9X_t-w/morphopolis.jpg;6.3;Morphopolis;https://stopgame.ru/game/morphopolis;logic;;6 но€бр€ 2013 г.;Android, BlackBerry, iOS, Mac, PC
https://stopga.me/images/games/logos/14183/c170x119/Rhs5tlECeeQleIRlvAi5KQ/out_there_somewhere.jpg;6.3;Out There Somewhere;https://stopgame.ru/game/out_there_somewhere;arcade;logic;21 феврал€ 2012 г.;Mac, PC
https://stopga.me/images/games/logos/14877/c170x119/JxiDwjLwsvYkRj6Mk8tTRA/karmaflow_the_rock_opera_videogame.jpg;6.3;Karmaflow: The Rock Opera Videogame;https://stopgame.ru/game/karmaflow_the_rock_opera_videogame;arcade;;19 €нвар€ 2015 г.;Mac, PC
https://stopga.me/images/games/logos/15625/c170x119/mMeY6pGDR7BL_olRgUGuHw/how_to_survive_2.jpg;6.3;How to Survive 2;https://stopgame.ru/game/how_to_survive_2;action;;7 сент€бр€ 2016 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/15859/c170x119/nTXnzXJ9erQeeP1gP717Vw/marvel_ultimate_alliance_2_2016.jpg;6.3;Marvel: Ultimate Alliance 2 (2016);https://stopgame.ru/game/marvel_ultimate_alliance_2_2016;action;rpg;26 июл€ 2016 г.;PC
https://stopga.me/images/games/logos/11935/c170x119/kt10Aa5jo3qainEXsbAO7w/tokyo_jungle.jpg;6.2;Tokyo Jungle;https://stopgame.ru/game/tokyo_jungle;arcade;;7 июн€ 2012 г.;PS3
https://stopga.me/images/games/logos/15529/c170x119/hCa4oSkP43iiwP_mqXZqSA/assassin_s_creed_chronicles_russia.jpg;6.2;Assassin's Creed Chronicles: Russia;https://stopgame.ru/game/assassin_s_creed_chronicles_russia;arcade;;9 феврал€ 2016 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/11029/c170x119/cPD_PRz7inl49R_Tf9ShAA/project_v13.jpg;6.2;Fallout Online;https://stopgame.ru/game/project_v13;rpg;online;декабрь 2012 г.;PC
https://stopga.me/images/games/logos/14070/c170x119/xvEPHaFcKqi3TnAac5xqtA/spacebase_df_9.jpg;6.2;Spacebase DF-9;https://stopgame.ru/game/spacebase_df_9;strategy;;27 окт€бр€ 2014 г.;Mac, PC
https://stopga.me/images/games/logos/15461/c170x119/R45OM2Yo8W79U00zkbhMpA/outlast_ii.jpg;6.2;Outlast II;https://stopgame.ru/game/outlast_ii;action;;25 апрел€ 2017 г.;Mac, PC, PS4, XONE
https://stopga.me/images/games/logos/12215/c170x119/R0sQwszCH4i84U5mxrYvtQ/firefly_studios_stronghold_3.jpg;6.2;Firefly Studios' Stronghold 3;https://stopgame.ru/game/firefly_studios_stronghold_3;strategy;;25 окт€бр€ 2011 г.;PC
https://stopga.me/images/games/logos/12518/c170x119/M6817OBkgmjDzs1VpNoK9A/command_and_conquer_tiberium_alliances.jpg;6.2;Command & Conquer: Tiberium Alliances;https://stopgame.ru/game/command_and_conquer_tiberium_alliances;strategy;online;20 июл€ 2012 г.;Mac, PC
https://stopga.me/images/games/logos/17128/c170x119/aSD9kbWlkNSk5nrZZXHa7w/arms.jpg;6.2;Arms;https://stopgame.ru/game/arms;arcade;fighting;16 июн€ 2017 г.;NSW
https://stopga.me/images/games/logos/6146/c170x119/q-CcMD719mD4l8EMJs8ZLw/sting!_the.jpg;6.2;Sting!, The;https://stopgame.ru/game/sting!_the;adventure;strategy;июнь 2001 г.;PC
https://stopga.me/images/games/logos/12632/c170x119/9uGVLgwfqWFUdboIF8B96w/harry_potter_for_kinect.jpg;6.2;Harry Potter for Kinect;https://stopgame.ru/game/harry_potter_for_kinect;arcade;;9 окт€бр€ 2012 г.;X360
https://stopga.me/images/games/logos/14010/c170x119/qHvQABEyvZrb53fLI-zjVg/king_s_bounty_warriors_of_the_north_ice_and_fire.jpg;6.2;KingТs Bounty: ¬оин —евера - Ћед и плам€;https://stopgame.ru/game/king_s_bounty_warriors_of_the_north_ice_and_fire;add-on;rpg;30 €нвар€ 2014 г.;PC
https://stopga.me/images/games/logos/13944/c170x119/5WTKObFpA_ZFar5ZuJ-p_w/woolfe_the_red_riding_hood_diaries.jpg;6.2;Woolfe: The Red Riding Hood Diaries;https://stopgame.ru/game/woolfe_the_red_riding_hood_diaries;arcade;;17 марта 2015 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/8952/c170x119/YWphgiC5UyMbv96G2j3Uwg/legendary_the_box.jpg;6.2;Legendary;https://stopgame.ru/game/legendary_the_box;action;;31 окт€бр€ 2008 г.;PC, PS3, X360
https://stopga.me/images/games/logos/1653/c170x119/n_U_AJqlzFoJ7sO-d-Z5qQ/keen_dreams.jpg;6.2;Keen Dreams;https://stopgame.ru/game/keen_dreams;arcade;;1991 г.;PC
https://stopga.me/images/games/logos/1809/c170x119/I7S6J_AqJX6NU14F9T1eXA/lords_of_the_realm.jpg;6.2;Lords of the Realm;https://stopgame.ru/game/lords_of_the_realm;strategy;;15 июн€ 1994 г.;PC
https://stopga.me/images/games/logos/7059/c170x119/13uotf-ZYD7EdeVrnJ5ejw/vlast_zakona_policejskie_istorii.jpg;6.2;¬ласть закона: ѕолицейские истории;https://stopgame.ru/game/vlast_zakona_policejskie_istorii;add-on;strategy;3 но€бр€ 2004 г.;PC
https://stopga.me/images/games/logos/8646/c170x119/jfFykxjq0QeRxBPG3i5jFg/9_rota.jpg;6.2;9 рота;https://stopgame.ru/game/9_rota;strategy;;30 апрел€ 2008 г.;PC
https://stopga.me/images/games/logos/9889/c170x119/Xoa1PfoLHY5gVSBQ0eIORQ/putt-putt_joins_the_parade.jpg;6.2;Putt-Putt Joins the Parade;https://stopgame.ru/game/putt-putt_joins_the_parade;adventure;for kids;1992 г.;PC
https://stopga.me/images/games/logos/9897/c170x119/MGsQp0HMZGLPP4dkLkS8dQ/peggle_nights.jpg;6.2;Peggle Nights;https://stopgame.ru/game/peggle_nights;arcade;;16 сент€бр€ 2008 г.;iOS, PC, PS3, X360
https://stopga.me/images/games/logos/12852/c170x119/j3jXgzJbM73atpkZP-u8aw/offensive_combat.jpg;6.2;Offensive Combat;https://stopgame.ru/game/offensive_combat;action;online;4 €нвар€ 2013 г.;нет данных
https://stopga.me/images/games/logos/13939/c170x119/aVZBcmQwwAZGAjcg2-kIcQ/super_smash_bros_for_wii_u.jpg;6.2;Super Smash Bros. for Wii U;https://stopgame.ru/game/super_smash_bros_for_wii_u;arcade;;21 но€бр€ 2014 г.;Wii U
https://stopga.me/images/games/logos/14797/c170x119/iXnIfI2f9OFRetm-OqoiTA/total_war_battles_kingdom.jpg;6.2;Total War Battles: Kingdom;https://stopgame.ru/game/total_war_battles_kingdom;strategy;;21 марта 2016 г.;Android, iOS, Mac, PC
https://stopga.me/images/games/logos/18900/c170x119/-ZMvPUUpX4EG1hObEbwmRw/unruly_heroes.jpg;6.2;Unruly Heroes;https://stopgame.ru/game/unruly_heroes;arcade;;23 €нвар€ 2019 г.;NSW, PC, PS4, XONE
https://stopga.me/images/games/2019/09/24/c170x119/1FvidcaIKy23yFApdLWHnQ/-YfMLI9i1.jpg;6.2;Neo Cab;https://stopgame.ru/game/neo_cab;adventure;;19 сент€бр€ 2019 г.;iOS, Mac, NSW, PC
https://stopga.me/images/games/logos/7950/c170x119/makh_LHYLmVq1fK4AOBAag/eragon.jpg;6.2;Eragon;https://stopgame.ru/game/eragon;action;;14 но€бр€ 2006 г.;PC
https://stopga.me/images/games/logos/9025/c170x119/RL07ZJYaZVkaW8P0YZHneA/warhammer_battle_march.jpg;6.2;Warhammer: Mark of Chaos - Battle March;https://stopgame.ru/game/warhammer_battle_march;add-on;strategy;16 ма€ 2008 г.;PC
https://stopga.me/images/games/logos/18628/c170x119/qSFQomDTngzDT_wi0o84sQ/dark_pictures_man_of_medan.jpg;6.2;Dark Pictures: Man of Medan, The;https://stopgame.ru/game/dark_pictures_man_of_medan;adventure;;30 августа 2019 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/1012/c170x119/g90hBGejBzPrzRNWODcaJQ/europa_1400_the_guild.jpg;6.2;Europa 1400: The Guild;https://stopgame.ru/game/europa_1400_the_guild;strategy;;18 но€бр€ 2002 г.;PC
https://stopga.me/images/games/logos/14483/c170x119/XbVvCvY8MKdBVFZWuyt0ow/killzone_shadow_fall_intercept.jpg;6.2;Killzone: Shadow Fall - Intercept;https://stopgame.ru/game/killzone_shadow_fall_intercept;action;add-on;24 июн€ 2014 г.;PS4
https://stopga.me/images/games/logos/15331/c170x119/SC6FBVBobH-XltRPdV10oA/submerged.jpg;6.2;Submerged;https://stopgame.ru/game/submerged;adventure;;4 августа 2015 г.;iOS, PC, PS4, XONE
https://stopga.me/images/games/logos/17245/c170x119/pJI4hacB_gNr5kv4Bu2FNQ/strange_brigade.jpg;6.2;Strange Brigade;https://stopgame.ru/game/strange_brigade;action;adventure;28 августа 2018 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/14529/c170x119/0F3leHjaJ76DzGoNCGmwCA/battleborn.jpg;6.2;Battleborn;https://stopgame.ru/game/battleborn;action;;3 ма€ 2016 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/9552/c170x119/6-mu1aMUzjxo-A86Ijzk5Q/dark_void.jpg;6.2;Dark Void;https://stopgame.ru/game/dark_void;action;;19 €нвар€ 2010 г.;PC, PS3, X360
https://stopga.me/images/games/logos/15650/c170x119/wORLiA9xw_z5y1ww7YEVGA/absolver.jpg;6.2;Absolver;https://stopgame.ru/game/absolver;rpg;;29 августа 2017 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/11634/c170x119/97KhhJ0tRkLzE7crS9RqMg/game_of_thrones_genesis_a.jpg;6.2;Game of Thrones: Genesis, A;https://stopgame.ru/game/game_of_thrones_genesis_a;strategy;;29 сент€бр€ 2011 г.;PC
https://stopga.me/images/games/logos/10617/c170x119/apXHe75DWRYOstbIkorBmw/front_mission_evolved.jpg;6.2;Front Mission Evolved;https://stopgame.ru/game/front_mission_evolved;action;simulator;28 сент€бр€ 2010 г.;PC, PS3, X360
https://stopga.me/images/games/logos/17451/c170x119/mbbVJdAMq0xzxRc3FI876g/knack_2.jpg;6.2;Knack 2;https://stopgame.ru/game/knack_2;arcade;;5 сент€бр€ 2017 г.;PS4
https://stopga.me/images/games/logos/1639/c170x119/L_Yi7eEgtXR7mBSeynWGpQ/jurassic_park_operation_genesis.jpg;6.2;Jurassic Park: Operation Genesis;https://stopgame.ru/game/jurassic_park_operation_genesis;strategy;;апрель 2003 г.;PC
https://stopga.me/images/games/logos/1009/c170x119/b6cQ9hpdv_ogPJLpJ1-bjA/europa_universalis_2.jpg;6.2;Europa Universalis 2;https://stopgame.ru/game/europa_universalis_2;strategy;;12 но€бр€ 2001 г.;Mac, PC
https://stopga.me/images/games/logos/9480/c170x119/5ob_lVTbuoZwEEjVIX6amw/larva_mortus.jpg;6.2;Larva Mortus;https://stopgame.ru/game/larva_mortus;arcade;;31 ма€ 2008 г.;PC
https://stopga.me/images/games/logos/15567/c170x119/G_8n5VihJN8u-9PhCUWEXA/moon_hunters.jpg;6.2;Moon Hunters;https://stopgame.ru/game/moon_hunters;rpg;;10 марта 2016 г.;Mac, NSW, PC, PS4, XONE
https://stopga.me/images/games/logos/18417/c170x119/7ncz3PoyYjHqhzj0L7zbaw/hitman_2_sniper_assassin.jpg;6.2;Hitman 2: Sniper Assassin;https://stopgame.ru/game/hitman_2_sniper_assassin;action;;13 но€бр€ 2018 г.;PC, PS4, XONE
https://stopga.me/images/games/logos/18/c170x119/b7k8E04BFgGk7AwjmUtVrw/aces_of_world_war_i.jpg;6.2;Aces of World War I;https://stopgame.ru/game/aces_of_world_war_i;arcade;simulator;но€брь 2002 г.;PC
https://stopga.me/images/games/logos/60/c170x119/0dAhS3hh1ygUDCmYWVLRHQ/airline_tycoon.jpg;6.2;Airline Tycoon;https://stopgame.ru/game/airline_tycoon;strategy;;август 1998 г.;PC
https://stopga.me/images/games/logos/652/c170x119/RbYBoeoXmlsajEXvU7IqCQ/cyberstorm_2_corporate_wars.jpg;6.2;CyberStorm 2: Corporate Wars;https://stopgame.ru/game/cyberstorm_2_corporate_wars;strategy;;30 июн€ 1998 г.;PC
https://stopga.me/images/games/logos/437/c170x119/lU0V-T3y8790jxD5sZXnvw/carnivores_ice_age.jpg;6.2;Carnivores: Ice Age;https://stopgame.ru/game/carnivores_ice_age;action;sport;31 декабр€ 2001 г.;iOS, PC, PSP
https://stopga.me/images/games/logos/801/c170x119/17O6qc6eztC0BNhH1D4lhQ/dilberts_desktop_games.jpg;6.2;Dilbert's Desktop Games;https://stopgame.ru/game/dilberts_desktop_games;arcade;;1997 г.;PC
https://stopga.me/images/games/logos/744/c170x119/MBbd6-n4yP9zdXUHZiuDSQ/delta_ops_army_special_forces.jpg;6.2;Delta Ops: Army Special Forces;https://stopgame.ru/game/delta_ops_army_special_forces;action;;2 июл€ 2003 г.;PC
https://stopga.me/images/games/logos/1013/c170x119/7og_kBkp7oKIvrwSgkkWQA/europe_racer.jpg;6.2;Europe Racer;https://stopgame.ru/game/europe_racer;arcade;racing;май 2001 г.;PC
https://stopga.me/images/games/logos/2290/c170x119/bJioFJ60yrUZ3q9OF1FbeA/police_quest_swat_2.jpg;6.2;Police Quest: SWAT 2;https://stopgame.ru/game/police_quest_swat_2;strategy;;30 июн€ 1998 г.;PC
